ɕbet̪pat̪ʰor	marble
ɕbet̪oprod̪or	leucorrhoea, whites
ɕbet̪rokt̪o konika	a white corpuscle
ɕbet̪oɕmoɕru	greybearded
ɕbet̪s̪ar	starch
ɕbet̪ɦos̪t̪i	a white elephant
ɕbet̪aŋɡo	a European or American
ɕbet̪aŋɡo	white
ɕbet̪ab̤	whitish ; incandescent
ɕbet̪i	leucoderma
ɕmoɕan̪	a crematorium ; a deserted and cheerless place
ɕmoɕan̪kal̪i	Goddess Kali
ɕmoɕan̪t͡ɕari	roaming or living in crematoria
ɕmoɕan̪bas̪i	living in crematoria
ɕmoɕru	beard
ɕmoɕrumondit̪	covered with beard, bearded
ɕmoɕrul̪	covered with beard, bearded
ɕmoɕruɕun̪d͡zo ɕmoɕruɦin̪	beardless
ɕmoɕruɕb̤it̪	bedecked with beard, bearded
ɕd͡zaol̪a	lichen, moss ; alga
ɕd͡zad	shad
ɕd͡zam	cloud-coloured ; dark blue
ɕd͡zam	Krishna
ɕd͡zamborno	same as
ɕd͡zamborno	cloud like colour ; dark blue or bottle-green colour
ɕd͡zamor	same as
ɕd͡zamol̪	cloud-coloured ; dark blue
ɕd͡zaml̪ima	greenery ; verdancy
ɕd͡zaml̪i	fem. of
ɕd͡zams̪un̪d̪or	Krishna ;  the black headed munia
ɕd͡zamak	a kind of wild paddy
ɕd͡zamaŋɡo	dark-complexioned. fem
ɕd͡zamae̯man̪	getting dark
ɕd͡zampu	shampoo
ɕd͡zampen̪	champagne ; the widow
ɕd͡zen̪	the hawk
ɕd͡zen̪t͡ɕokʂu	hawk-eyed, falcon-eyed ; eagle-eyed
ɕd͡zen̪o d̪ɽiʂtit̪e l̪okʂo kora	to watch like a hawk
ɕrod̪d̪̤a	love and respect ; esteem
ɕrod̪d̪̤a kora	to love and respect ; to have confidence or faith in
ɕrod̪d̪̤an̪bit̪	respectful
ɕrod̪d̪̤ab̤re	respectfully
ɕrod̪d̪̤ab̤ad͡ʑon̪	an object of reverence
ɕrod̪d̪̤aɕil̪	respectful ; worshipful
ɕrod̪d̪̤ee̯	reverend
ɕrod̪d̪̤ee̯	respectable ; adorable
ɕrobon	hearing ; listening
ɕrobno kora	to hear ; to listen
ɕrobnoɡot͡ɕor	audible
ɕrobnopot̪ʰ	the ear ; hearing
ɕrobnoboɦirb̤ut̪	incapable of being heard
ɕrobnomod̪̤ur	sweet to hear
ɕrobnod͡zoɡod͡z	worth listening to ; audible
ɕrobnoɕokt̪i	hearing ; acoustics
ɕrobnoɕrobnat̪it̪o ɕrobnobibor	the ear hole
ɕrobnos̪ukʰkor	pleasing to the ear
ɕrobnat̪it̪	incapable of being heard, inaudible
ɕrobnen̪d̪rie̯	the organ of hearing
ɕrobd͡zot̪a	audibility
ɕrom	labor
ɕromo kora	to labour, to toil ; to do physical or manual labour
ɕromkat̪or	reluctant to toil, grudging labour ; lazy
ɕromkat̪oro ɕrommon̪t̪rok	the Ministry of Labour
ɕromod͡ʑ	produced by toil or industry
ɕromd͡ʑon̪ok	toilsome, strenuous, fatiguing
ɕromd͡ʑol̪	perspiration , sweat
ɕromd͡ʑibi	earning one's livelihood by manual labour
ɕromon	a Buddhist mendicant, ascetic. fem
ɕromna ɕrombono়্ton̪	division of labour
ɕrombimukʰ	reluctant to toil
ɕrommoɦad̪̤d͡zokʂo	Labour Commissioner
ɕroml̪obd̪̤o	earned by toil or industry
ɕroml̪ob̤d͡zo	obtainable by effort or application
ɕromɕil̪po	an industry
ɕromɕil̪	devoted to labour
ɕromɕil̪ot̪a	industry, diligence, assiduity
ɕroms̪ad̪̤d͡zo	involving labour ; laborious, toil some
ɕromo s̪bikaro kora	to take pains
ɕromapn̪od̪on̪o kora	to allay or remove fatigue ; to refresh, to freshen up
ɕromik	a manual labourer, a labourer ; a work man
ɕromiko an̪d̪ol̪on̪	labour movement
ɕromiko ɡol̪d͡zoɡ	labour unrest ; labour trouble
ɕromikd̪ol̪	a gang of labourers ; the Labour Party
ɕromiko-s̪oŋ̤ɡ̤o	a trade union
ɕrad̪d̪̤o	obsequies ; extravagant use or spending, waste
ɕrad̪d̪̤o kora	to per form one's sraddha ceremony ; to use or spend extravagantly
ɕrad̪d̪̤okard͡zo	obsequies or sraddha
ɕran̪t̪o	fatigued
ɕran̪t̪o kora	to fatigue
ɕran̪t̪okl̪an̪t̪o	extremely tired or exhausted
ɕran̪t̪od̪eɦ	having a tired or exhausted body
ɕran̪t̪o ɦoe̯a	to be tired or fatigued ; to be wearied or exhausted
ɕran̪t̪i	fatigue
ɕran̪t̪ikor	fatiguing, tiring, wearisome ; laborious
ɕran̪t̪i bod̪̤o kora	to feel tired or exhausted
ɕran̪t̪iɦor	refresh ing
ɕran̪t̪iɦin̪	untiring, tireless
ɕrabon	auditory
ɕri	Goddess Lakshmi ; Goddess Saraswati
ɕrikrokomol̪	a lotus-like auspicious hand
ɕrikʂet̪ro	Puri in Orissa
ɕrikʰondo	sandalwood
ɕri̤ɡ̤or	a prison
ɕri̤ɡ̤orbas̪	imprisonment, incarceration
ɕrit͡ɕron	an auspicious foot
ɕrit͡ɕronokmol̪	a lotus like auspicious foot
ɕrit͡ɕronokmol̪eʂu	to your or his auspicious feet
ɕrit͡ɕroneʂu	to your or his auspicious feet
ɕrit͡ɕojt̪on̪d͡zo n̪it̪d͡zan̪it̪d͡zo	eternal and transitory ; imperishable and perishable
ɕriɸol̪	the wood-apple
ɕribot̪s̪o l̪ant͡ɕʰon̪	Vishnu
ɕribɽid̪d̪̤i	increase of wealth ; prosperity
ɕribɽid̪d̪̤i l̪ab̤o kora	to have one's wealth increased ; to prosper, to thrive
ɕribɽid̪d̪̤is̪ad̪̤n̪o kora	to cause to prosper or thrive ; to promote prosperity or wealth
ɕrib̤roʂto	fallen from or bereft of prosperity ; dilapidated
ɕrimondit̪	beautified ; beautiful
ɕrimt̪i	beautiful
ɕrimt̪i	a beautiful woman or girl ; a young woman
ɕrimot̪	gracious or glorious
ɕrimon̪t̪o	fortunate, prosperous ; wealthy, affluent
ɕriman̪	beautiful
ɕrimukʰ	an auspicious face
ɕrid͡zukt̪o	beautiful
ɕrid͡zukt̪a	beautiful
ɕril̪	beautiful
ɕriɕun̪d͡zo	ugly ; wretched
ɕriɦin̪	Bereft or void of beauty ; ugly
ɕrut̪	heard ; famous, celebrated
ɕrut̪d̪̤or	capable of remembering whatever one hears
ɕrut̪l̪ikʰon̪	act of writing to dictation ; shorthand writing, stenography
ɕrut̪l̪ekʰok	a writer taking dictation ; a shorthand writer, a stenographer
ɕrut̪i	hearing ; audition
ɕrut̪iktu	grating on ears ; cacophonous, cacophonic
ɕrut̪iɡt͡ɕor	coming within the range of hearing
ɕrut̪id̪̤or	capable of remembering whatever one hears
ɕrut̪ipot̪ʰ	the ear-hole ; the range of hearing, earshot
ɕrut̪imd̪̤ur	sweet to hear
ɕrut̪il̪ikʰon̪	act of writing to dictation ; shorthand writing, stenography
ɕrut̪il̪ekʰok	a writer taking dictation ; a shorthand writer, a stenographer
ɕrut̪is̪ukʰkor	pleasant to hear
ɕreni	classification
ɕreni	arranged in a line or row ; classified
ɕreni	Line ; series
ɕrenikokʂo	classroom
ɕreniɡot̪	denominational
ɕrenibod̪d̪̤o	Classified ; arranged in a row or line
ɕrenibin̪d͡zas̪	array ; classification
ɕrenib̤ukt̪o	Classified
ɕree̯	good ; beneficial
ɕree̯	good ; weal
ɕree̯	superior ; best
ɕree̯s̪i	better ; superior
ɕree̯os̪kori ɕree̯an̪	better ; superior
ɕreʂtʰo	Best ; excellent
ɕreʂtʰot̪a	Superiority ; excellence
ɕreʂtʰot̪bo	Superiority ; excellence
ɕreʂtʰa	greatest ; chief
ɕreʂtʰat̪a	superiority or pre-eminence
ɕreʂtʰi	a merchant prince ; a merchant
ɕrot̪a	listener ; listner
ɕroni	the hip
ɕrot̪obd͡zo	to be heard
ɕrot̪a	a hearer ; a listener
ɕrot̪ad̪er	audience
ɕrot̪abon̪d̪̤ura	dear
ɕrot̪ɽiborɡo	the audience
ɕrot̪ro	the ear ; the Vedas
ɕrot̪rie̯	a Brahman versed in the Vedas ; a Brahman of this class
ɕrowt̪	enjoined or sanctioned in the Vedas
ɕl̪ot̪ʰ	Slack ; flaccid
ɕl̪a̤ɡ̤on̪ie̯	praiseworthy, laudable, commendable ; desirable
ɕl̪a̤ɡ̤a	praise ; self-praise
ɕl̪iʂto	connected, joined ; attached
ɕl̪ipod̪	elephantiasis
ɕl̪il̪	courteous, polite ; modest
ɕl̪il̪t̪a	courtesy, politeness ; modesty
ɕl̪il̪t̪aɦan̪i	violation of modesty
ɕl̪eʂ	pun ; a ridicule hinted artfully
ɕl̪eʂo kora	to direct an ironical re mark ; to insinuate
ɕl̪eʂat̪mok	caustic ; ironical
ɕl̪eʂma	nasal mucus
ɕl̪eʂma d͡ʑ̤ora	to have one's nose running
ɕl̪eʂmaprod̪̤an̪	having predominance of phlegm
ɕl̪ojʂmik	mucous ; catarrhal, rheumatic
ɕl̪ok	a couplet ; fame, renown
ɕl̪okbod̪d̪̤o ɕl̪okat̪mok	versified
ɕl̪oɡan̪	slogan
ʂot	six
ʂotko	a hexad ; a sextet , a sestet
ʂotkon	a hexagon
ʂott͡ɕot̪bariŋɕo	forty-six
ʂott͡ɕot̪bariŋɕot̪	forty-six
ʂott͡ɕot̪bariŋɕot̪t̪omi ʂott̪riŋɕo	thirty-six
ʂott̪riŋɕot̪	thirty-six
ʂott̪riŋɕot̪t̪omi ʂotpont͡ɕaɕ	fifty-six
ʂotpont͡ɕaɕot̪	fifty-six
ʂotpont͡ɕaɕot̪t̪omi ʂotpod̪	hexapod
ʂotpont͡ɕaɕot̪t̪omi ʂotpod̪	the bumble-bee. fem
ʂotpod̪i ʂotʂoʂto	sixty-six
ʂotʂoʂti	sixty-six
ʂotʂoʂtit̪mi ʂots̪opt̪ot̪i	seventy-six
ʂots̪opt̪ot̪it̪mi	seventy-sixth
ʂoɽoŋɡo	the six limbs of a body ; the six Vedangas
ʂoɽod͡ʑ	C
ʂoɽd͡zon̪t̪ro	a conspiracy
ʂoɽd͡zon̪t̪ro kora	to conspire
ʂoɽd͡zon̪t̪rokari	a conspirator
ʂoɽɕit̪it̪om	eighty-sixth. fem
ʂoɽɕit̪it̪mi	eighty-sixth
ʂoɽan̪on̪	one having six faces
ʂoɽɽit̪u	the six seasons
ʂoɽɡun	multiplied by six, six times
ʂoɽd̪̤a	of six kinds or manners ; six times
ʂoɽd̪̤a	in six kinds or manners ; six times
ʂoɽbiŋɕo	twenty-six
ʂoɽbiŋɕot̪i	twenty-six
ʂoɽbiŋɕot̪it̪om	twenty-sixth. fem
ʂoɽbiŋɕot̪it̪mi	twenty-sixth
ʂoɽbid̪̤	of six kinds ; sixfold
ʂondo	the bull, the ox ; a eunuch
ʂonda	bull headed ; robust, hefty
ʂondamorko	Sanda and Amarka
ʂondamarko	Sanda and Amarka  ; a very obstinate and robust rogue
ʂonnobt̪it̪om	ninety-sixth. fem
ʂonnobt̪it̪omi	nintey-sixth
ʂonmas̪	consecutive six months, a half-year
ʂon̪da	Strong ; robust
˜ʂoʂtit̪om	sixty-seventh. fem
˜ʂoʂtit̪om	sixty-first
ʂoʂtit̪om	sixtieth
ʂoʂtit̪mi	sixtieth
ʂoʂtʰo	sixth
ʂoʂtʰaŋɕo	a sixth part ; one sixth
ʂoʂtʰi	of
ʂoʂtʰibuɽi	God dess Sasthi
ʂoʂtʰiro kɽipa	the grace of Goddess Sasthi ; being blessed with many children
ʂaঁɽo	the bull, the ox
ʂaঁɽo	bull ; ox
ʂaঁɽa-ʂaঁɽi	a fight between two bulls
ʂaঁɽa-ʂaঁɽiro ban̪	the tidal wave of the Ganges
ʂaঁɽero ɡoঁ	bull-like obstinacy, bull-headedness
ʂaঁɽero dak	bellow
ʂanmas̪ik	six-monthly, half-yearly
ʂoɽoɕ	sixteen ; sixteenth
ʂoɽoɕ	sixteen
ʂoɽoɕ	sixteenth ; sixteenth
ʂoɽɕaŋɕo	a sixteenth part ; one-sixteenth
ʂoɽɕi	a six teen year old woman
ʂoɽɕi	sixteenth ; sixteen years old
ʂoɽɕopot͡ɕare	with all the necessary sixteen articles ; thoroughly
ʂol̪i	Sixteenth day of a month
ʂol̪o-an̪a	six teen anna, one rupee
ʂol̪o-an̪a	entirely
ʂol̪o-kol̪a	the sixteen digits of the moon
ʂol̪o-kol̪a purno ɦoe̯a	to be thoroughly fulfilled ; to meet with complete disaster
ʂtʰibon̪	spitting
s̪i	a signature
s̪i kora	to sign
s̪i kora s̪ad̪a kaɡod͡ʑ	carte blanche
s̪is̪	a groom or a mounted attendant
s̪oɡat̪	a present, a gift
s̪od̪a	purchase ; trade
s̪od̪a kora	to purchase, to buy
s̪od̪aɡor	a mer chant ; a merchant prince
s̪od̪aɡri	mercantile, commercial
s̪od̪aɡri	the profession of a merchant
s̪od̪aɡri apis̪	a mercantile firm
s̪od̪aɡri kora	to work as a mer chant ; to trade
s̪od̪aɡri d͡ʑaɦad͡ʑ	a merchantman
s̪od̪aɡri	Mercantile
s̪od̪apot̪ro	purchases
s̪oe̯a ̤ɡ̤on̪ta	an hour and a quarter
s̪oe̯a t̪in̪	three and a quarter
s̪oe̯ar	a rider,  a sowar
s̪oe̯ar	riding, mounted
s̪oe̯ari	a vehicle, a carriage ; a mount
s̪oe̯ari ɦoe̯a	to ride, to mount ; to board a vehicle
s̪oe̯al̪	a question, an inquiry ; pleading on behalf of the plaintiff
s̪oe̯al̪o kora	to question, to inquire
s̪oe̯al̪o d͡ʑobab	questions and answers ; argument and counter-argument
s̪oŋ	a clown, a bumpkin ; a masque
s̪oŋkot	Danger ; difficulty
s̪oŋkotkal̪	a critical time ; hard times
s̪oŋkotkal̪e	In times of danger
s̪oŋkotapon̪n̪o	greatly endangered ; faced with a great difficulty
s̪oŋkotabos̪ɦa	a critical situation
s̪oŋkor	half-bred ; mongrel
s̪oŋkor	a half-breed, a half-caste ; a mongrel
s̪oŋkorikron	hybridization
s̪oŋkorʂon	a forceful pull ; attraction
s̪oŋkol̪ok	Compiler
s̪oŋkol̪on̪	collection ; culling
s̪oŋkol̪n̪o kora	to collect ; to cull
s̪oŋkol̪n̪oɡoron̪ɦo	a compilation
s̪oŋkol̪e̯it̪a	a collector ; a compiler
s̪oŋkol̪it̪	collected ; culled
s̪oŋkol̪po	a resolve, a determination ; a  desire
s̪oŋkol̪po kora	to resolve ; to determine
s̪oŋkol̪po-bikol̪po	desire and doubt ; certainty and uncertainty
s̪oŋkol̪pos̪ad̪̤n̪a kora	to fulfil a resolve ; to attain a desire
s̪oŋkol̪pit̪	determined, re solved ; purposed intended
s̪oŋkirno	narrow ; not spacious, small
s̪oŋkirnot͡ɕit̪t̪o	narrow-minded, small minded
s̪oŋkirnot̪a	narrowness ; smallness
s̪oŋkirt̪on̪	singing in praise ; a hymn
s̪oŋkirt̪on̪o kora	to sing in praise  ; to hymn
s̪oŋkirt̪it̪	celebrated in songs ; thoroughly narrated or extolled
s̪oŋkut͡ɕit̪	curtailed ; reduced
s̪oŋkut͡ɕit̪o kora	to compress ; to close or shut or narrow
s̪oŋkut͡ɕit̪o ɦoe̯a	to be curtailed or reduced ; to contract or shrivel
s̪oŋkul̪	Crowded ; confused
s̪oŋkul̪an̪	sufficiency for meeting a need
s̪oŋkul̪an̪o ɦoe̯a	to be sufficient
s̪oŋket̪	a beckoning ; a hint
s̪oŋket̪o kora	to beckon
s̪oŋket̪o d̪ee̯a	to give a hint ; to presage
s̪oŋket̪e	by means of gesticulation ; by hints or by suggestions
s̪oŋkot͡ɕ	contraction ; curtailment
s̪oŋkot͡ɕok	contracting ; curtail ing
s̪oŋkot͡ɕo kora	to contract ; to curtail, to cut down
s̪oŋkot͡ɕon̪	contraction, curtailment ; shutting
s̪oŋkot͡ɕn̪oɕil̪	contractile
s̪oŋkot͡ɕn̪ie̯	contractible
s̪oŋkot͡ɕo bod̪̤o kora	to feel hesitation
s̪oŋkot͡ɕɕun̪d͡zo	unhesitating ; unabashed
s̪oŋkowt̪uk	full or fun or amusement ; amused
s̪oŋkron̪t̪o	Of ; pertaining to
s̪oŋkrom	transit, transition ; infection, contagion
s̪oŋkromon	infection
s̪oŋkromno kora	to enter and settle down ; to transit
s̪oŋkromnika	a gallery
s̪oŋkromit̪	transited ; infected
s̪oŋkromit̪o ɦoe̯a	to enter and settle down ; to infect
s̪oŋkran̪t̪o	regarding ; concerning
s̪oŋkran̪t̪i	last day of the month
s̪oŋkramok	infectious, contagious
s̪oŋkramit̪	Infected ; contracted
s̪oŋkʂipt̪o	brief
s̪oŋkʂipt̪o bit͡ɕar	a sum mary trial
s̪oŋkʂipt̪ob̤abe	briefly
s̪oŋkʂipt̪os̪ar	Summary ; abstract
s̪oŋkʂud̪d̪̤o	extremely disturbed or agitated
s̪oŋkʂubd̪̤o	Agitated ; upset
s̪oŋkʂep	summarization ; condensation
s̪oŋkʂepo kora	to summarize, to condense ; to shorten, to abridge
s̪oŋkʂepon	summarization ; condensation
s̪oŋkʂepot̪	in brief
s̪oŋkʂepit̪	summarized
s̪oŋkʂepe	short ; briefly
s̪oŋkʂob̤	great disturbance or agitation
s̪oŋkʰd͡zok	Numbering ; consisting of a number
s̪oŋkʰd͡za	number
s̪oŋkʰd͡za kora	to enumerate, to count ; to reckon, to estimate
s̪oŋkʰd͡zaɡnon̪a	enumeration ; counting
s̪oŋkʰd͡zaɡriʂtʰo	largest in number ; en joying a majority
s̪oŋkʰd͡zaɡriʂtʰo s̪omprod̪ae̯	the majority community
s̪oŋkʰd͡zaɡuru	Major
s̪oŋkʰd͡za-d͡ʑd͡zot̪iʂ	numerology
s̪oŋkʰd͡zat̪	numbered, counted, enumerated ; calculated
s̪oŋkʰd͡zat̪it̪	countless, innumerable, numberless
s̪oŋkʰd͡zad̪̤ikd͡zo	multiplicity ; majority
s̪oŋkʰd͡zan̪	enumeration, counting ; number ing
s̪oŋkʰd͡zan̪upat̪e	in pro portion to number
s̪oŋkʰd͡zabat͡ɕok	denoting numbers, numeral
s̪oŋkʰd͡zaman̪	measure
s̪oŋkʰd͡zamapon̪	measurement
s̪oŋkʰd͡zae̯	in the least number
s̪oŋkʰd͡zal̪o̤ɡ̤iʂtʰo	smallest in number
s̪oŋkʰd͡zal̪o̤ɡ̤u	small in number ; smaller in number
s̪oŋkʰd͡zal̪o̤ɡ̤u	minority
s̪oŋkʰd͡zas̪oŋkʰd͡zae̯ok	an enumerator, a calculator
s̪oŋkʰd͡zee̯	countable, calculable, enumerable
s̪oŋɡotʰok	an organizer
s̪oŋɡotʰon̪	formation into an organic whole ; organization
s̪oŋɡotʰn̪o kora	to organize
s̪oŋɡotʰit̪	organized
s̪oŋɡotʰit̪o kora	to organize
s̪oŋɡot̪	consistent ; conforming
s̪oŋɡot̪i	consistency ; unity
s̪oŋɡot̪is̪ompon̪n̪o	rich, well-to-do ; moneyed
s̪oŋɡot̪iɦin̪	poor ; broke
s̪oŋɡom	union ; sexual intercourse, copulation
s̪oŋɡomon̪	concurrence
s̪oŋɡor	parole
s̪oŋɡami	concurrent
s̪oŋɡit̪	music
s̪oŋɡit̪od͡ʑno	musician
s̪oŋɡit̪oprie̯	fond of music
s̪oŋɡit̪bid̪d͡za	the art of music
s̪oŋɡit̪ɕal̪a	a music school
s̪oŋɡit̪ɕas̪t̪ro	the art or science of music
s̪oŋɡit̪an̪uraɡ	love for music
s̪oŋɡit̪an̪uraɡi	fond of music
s̪oŋɡit̪an̪uʂtʰan̪	a musical performance
s̪oŋɡɽiɦit̪	collected, raised ; compiled
s̪oŋɡopon̪	thorough concealment ; complete secrecy or privacy
s̪oŋɡopn̪e	secretly ; unobservedly
s̪oŋɡopit̪	concealed or secret
s̪oŋɡoroɦ	collection
s̪oŋɡorɦo kora	to gather ; to compile
s̪oŋɡorɦoɕal̪a	Museum
s̪oŋɡoram	a war ; a battle: a fight
s̪oŋɡoramo kora	to fight ; to combat, to encounter
s̪oŋɡoramɕil̪	given to fighting
s̪oŋɡorami	fighting ; militant
s̪oŋɡorami mon̪bɽit̪t̪i	fighting spirit ; the will to struggle
s̪oŋɡoraɦok	a gatherer
s̪oŋ̤ɡ̤o	united
s̪oŋ̤ɡ̤o	an association of persons ; a body
s̪oŋ̤ɡ̤oton̪	assemblage ; occurrence
s̪oŋ̤ɡ̤otit̪	assembled, brought together ; brought about
s̪oŋ̤ɡ̤otit̪o ɦoe̯a	to occur
s̪oŋ̤ɡ̤obod̪d̪̤o	united ; incorporated
s̪oŋ̤ɡ̤orʂo	caused by collision or friction
s̪oŋ̤ɡ̤orʂo	a rubbing against each other ; friction
s̪oŋ̤ɡ̤at̪	collision, clash ; impact
s̪oŋ̤ɡ̤aram	a Buddhist monastery
s̪oŋt͡ɕit̪i	reserve
s̪oŋt͡ɕurnon̪	trituration
s̪oŋt͡ɕurnit̪	triturated
s̪oŋt͡ɕurnit̪o kora	to triturate
s̪oŋd͡ʑna	consciousness ; an appellation
s̪oŋd͡ʑna d̪ee̯a	to name or designate
s̪oŋd͡ʑnan̪	consciousness ; clear and thorough knowledge or perception
s̪oŋd͡ʑnan̪aɕ	loss of consciousness, fainting
s̪oŋd͡ʑnan̪aɕok	rendering unconscious or senseless
s̪oŋd͡ʑnan̪aɕo s̪oŋd͡ʑnaɦin̪	unconscious, senseless
s̪oŋd͡ʑna pae̯a	to re cover consciousness
s̪oŋd͡ʑnabat͡ɕok	appellative ; proper
s̪oŋd͡ʑnabat͡ɕko biɕeʂd͡zo	the proper noun
s̪oŋd͡ʑnart̪ʰo	technical meaning ; definition
s̪oŋd͡ʑnal̪op	loss of consciousness
s̪oŋd͡ʑna ɦaran̪	to lose consciousness
s̪oŋd͡ʑnaɦin̪	Unconscious ; senseless
s̪oŋd͡ʑnit̪	appellated ; defined
s̪oŋn̪omon̪	compression
s̪oŋn̪omit̪	compressed
s̪oŋn̪omd͡zo	compressible
s̪oŋn̪irne̯o	judgment
s̪oŋn̪irnit̪	adjudged
s̪oŋporibort̪on̪	modification
s̪oŋpɽikt̪o	closely connected ; saturated
s̪oŋpɽikt̪i	close connection ; saturation
s̪oŋpɽiʂto	challenged
s̪oŋproɕn̪o	challenge
s̪oŋbot̪	an era ; a calendar year
s̪oŋbot̪s̪or	a whole year ; a whole calendar year
s̪oŋbod̪on̪	tally
s̪oŋboron	restraint, checking ; prevention
s̪oŋborno kora	to restrain, to check ; to prevent
s̪oŋbort̪o	total annihilation or dissolution or cataclysm
s̪oŋbord̪̤on̪	respectful reception ; felicitation
s̪oŋbord̪̤on̪a	Reception ; welcome
s̪oŋbord̪̤on̪a kora	to accord a respectful reception ; to felicitate
s̪oŋbord̪̤it̪	accorded with a respectful reception ; felicitated
s̪oŋbol̪it̪	containing ; bearing
s̪oŋboɦon̪	circulation
s̪oŋbad̪	press
s̪oŋbad̪d̪at̪a	correspondent
s̪oŋbad̪pot̪ro	newspaper
s̪oŋbad̪pot̪ro bikret̪a	a news man
s̪oŋbad̪pot̪ros̪ebi	a journalist
s̪oŋbad̪o prot̪iʂtʰan̪	a news agency
s̪oŋbad̪baɦok	a messenger ; a courier
s̪oŋbad̪baɦoko parabot̪	a carrier pigeon
s̪oŋbaɦ	act of carrying ; circulation
s̪oŋbaɦok	load-carrying ; circulating
s̪oŋbaɦok	one who carries ; a porter
s̪oŋbaɦn̪o kora	to carry ; to circulate
s̪oŋbaɦaɡar	massage clinic
s̪oŋbaɦit̪	carried ; circulated
s̪oŋbiɡon̪	worried ; concerned, disturbed
s̪oŋbit̪	consciousness
s̪oŋbit̪ pae̯a	to regain or recover consciousness
s̪oŋbit̪ ɦaran̪	to lose consciousness
s̪oŋbid̪a	an agreement ; a deed of agreement
s̪oŋbid̪it̪	known ; informed
s̪oŋbid̪̤an̪	constitution
s̪oŋbid̪̤an̪	constitutional
s̪oŋbid̪̤an̪boɦirb̤ut̪	unconstitutional
s̪oŋbid̪̤an̪o s̪ob̤a	a constituent assembly
s̪oŋbid̪̤an̪er	manuscript
s̪oŋbid̪̤i	statute
s̪oŋbid̪̤ibod̪d̪̤o	statutory
s̪oŋbit̪	covered ; concealed
s̪oŋbeɡ	worry ; anxiety
s̪oŋbed̪	sensation ; susceptibility
s̪oŋbed̪on̪	sensation
s̪oŋbed̪n̪oɕil̪	sensitive ; susceptible, sensory, sensorial
s̪oŋbed̪n̪oɕil̪t̪a	sensitiveness, sensitivity
s̪oŋbed̪o-n̪arb̤o	a sensory nerve
s̪oŋbed̪i	sentient ; sensitive
s̪oŋbed̪d͡zo	perceptible by senses, sensible ; knowable
s̪oŋbeɕok	hypnotist, a mesmerist
s̪oŋbeɕon̪	hypnosis ; hypnotism, mesmerism
s̪oŋbeɕit̪	hypnotized, mesmerized
s̪oŋbeɕit̪o kora	to hypnotize, to mesmerize
s̪oŋb̤oron	supply and rationing ; ration ing
s̪oŋb̤ornopot̪ro	aration card
s̪oŋmiɕron	thorough admixture
s̪oŋd͡zot̪	regulated, disciplined ; self-re strained, continent
s̪oŋd͡zot̪o kora	to regulate
s̪oŋd͡zot̪t͡ɕit̪t̪o	self-restrained ; temperate, abstemious
s̪oŋd͡zot̪en̪d̪rie̯	continent
s̪oŋd͡zom	patience
s̪oŋd͡zomo kora	to regulate
s̪oŋd͡zomon̪	regularization, disciplining ; act of restrain ing oneself
s̪oŋd͡zat̪rik	processionist
s̪oŋd͡zat̪rikd̪ol̪	a pro cession
s̪oŋd͡zat̪ri	going in a procession ; voyaging
s̪oŋd͡zat̪ri	a processionist ; a voyager
s̪oŋd͡zukt̪o	joined, linked ; attached
s̪oŋd͡zukt̪i	Amalgamation
s̪oŋd͡zoɡ	joining, linking ; a junction
s̪oŋd͡zoɡs̪ad̪̤on̪o kora	to join ; to link
s̪oŋd͡zoɡos̪t̪ʰol̪	junction ; joint
s̪oŋd͡zoɡos̪ɦapn̪o kora	to establish connection
s̪oŋd͡zoɡad̪̤ikarik	a liaison officer
s̪oŋd͡zod͡ʑok	copulative
